item,variety,date,price,unit
beans,broad,2019-06-28,1.37,kg
beans,runner_climbing,2019-06-28,7.71,kg
beetroot,beetroot,2019-06-28,0.5,kg
pak_choi,pak_choi,2019-06-28,1.61,kg
curly_kale,curly_kale,2019-06-28,2.98,kg
cabbage,red,2019-06-28,0.77,kg
cabbage,savoy,2019-06-28,0.56,head
spring_greens,prepacked,2019-06-28,1.09,kg
cabbage,summer_autumn_pointed,2019-06-28,0.75,kg
cabbage,white,2019-06-28,0.89,kg
cabbage,round_green_other,2019-06-28,0.54,head
calabrese,calabrese,2019-06-28,2.01,kg
capsicum,red,2019-06-28,2.28,kg
capsicum,elongated,2019-06-28,1.69,kg
capsicum,yelloworange,2019-06-28,1.8,kg
carrots,topped_washed,2019-06-28,0.55,kg
cauliflower,all,2019-06-28,0.6,head
celery,all_washed,2019-06-28,1.17,kg
celeriac,celeriac,2019-06-28,0.89,kg
coriander,coriander,2019-06-28,1.54,kg
courgettes,courgettes,2019-06-28,1.36,kg
cucumbers,cucumbers,2019-06-28,0.82,kg
leeks,trimmed,2019-06-28,1.15,kg
lettuce,butterhead_indoor,2019-06-28,0.33,head
lettuce,cos,2019-06-28,0.53,head
lettuce,crisp_iceberg_type,2019-06-28,0.38,head
lettuce,little_gem,2019-06-28,0.56,twin
rocket,rocket,2019-06-28,4.95,kg
mixed_babyleaf_salad,pillow_pack,2019-06-28,4.79,kg
onion,saladspring,2019-06-28,0.25,kg
swede,swede,2019-06-28,0.27,kg
turnip,turnip,2019-06-28,1.21,kg
parsnips,all_varieties,2019-06-28,1.4,kg
peas,shelling_all_varieties,2019-06-28,1.88,kg
rhubarb,outdoor,2019-06-28,1.6,kg
spinach_leaf,loosebunches,2019-06-28,1.19,kg
tomatoes,round,2019-06-28,1.04,kg
tomatoes,vine,2019-06-28,1.18,kg
tomatoes,cherry,2019-06-28,1.59,kg
tomatoes,plum,2019-06-28,1.12,kg
watercress,pillow_packs,2019-06-28,9.09,kg
apples,bramleys_seedling,2019-06-21,1.11,kg
apples,braeburn,2019-06-21,1.04,kg
apples,gala,2019-06-21,1.04,kg
apples,other_late_season,2019-06-21,0.71,kg
blackberries,blackberries,2019-06-21,12.18,kg
cherries,all,2019-06-21,5.51,kg
gooseberries,gooseberries,2019-06-21,3.78,kg
raspberries,raspberries,2019-06-21,10.09,kg
strawberries,strawberries,2019-06-21,3.61,kg
asparagus,asparagus,2019-06-21,7.21,kg
beans,broad,2019-06-21,1.32,kg
beetroot,beetroot,2019-06-21,0.49,kg
pak_choi,pak_choi,2019-06-21,1.93,kg
curly_kale,curly_kale,2019-06-21,2.89,kg
cabbage,red,2019-06-21,0.82,kg
cabbage,savoy,2019-06-21,0.63,head
spring_greens,prepacked,2019-06-21,0.86,kg
cabbage,summer_autumn_pointed,2019-06-21,0.72,kg
cabbage,white,2019-06-21,0.99,kg
cabbage,round_green_other,2019-06-21,0.56,head
calabrese,calabrese,2019-06-21,2.35,kg
capsicum,red,2019-06-21,1.89,kg
capsicum,yelloworange,2019-06-21,1.65,kg
carrots,topped_washed,2019-06-21,0.53,kg
cauliflower,all,2019-06-21,1.04,head
celery,all_washed,2019-06-21,1.33,kg
celeriac,celeriac,2019-06-21,0.94,kg
coriander,coriander,2019-06-21,1.25,kg
courgettes,courgettes,2019-06-21,1.29,kg
cucumbers,cucumbers,2019-06-21,0.57,kg
lettuce,butterhead_indoor,2019-06-21,0.32,head
lettuce,cos,2019-06-21,0.51,head
lettuce,crisp_iceberg_type,2019-06-21,0.39,head
lettuce,little_gem,2019-06-21,0.56,twin
rocket,rocket,2019-06-21,4.97,kg
mixed_babyleaf_salad,pillow_pack,2019-06-21,5.03,kg
onion,saladspring,2019-06-21,0.23,kg
swede,swede,2019-06-21,0.25,kg
turnip,turnip,2019-06-21,1.2,kg
parsnips,all_varieties,2019-06-21,0.6,kg
peas,shelling_all_varieties,2019-06-21,2.05,kg
rhubarb,forced,2019-06-21,3,kg
rhubarb,outdoor,2019-06-21,1.5,kg
spinach_leaf,loosebunches,2019-06-21,1.22,kg
tomatoes,round,2019-06-21,1.06,kg
tomatoes,vine,2019-06-21,1.17,kg
tomatoes,cherry,2019-06-21,1.62,kg
tomatoes,plum,2019-06-21,1.13,kg
watercress,pillow_packs,2019-06-21,9.8,kg
apples,bramleys_seedling,2019-06-14,1.06,kg
apples,braeburn,2019-06-14,0.92,kg
apples,gala,2019-06-14,1.06,kg
apples,other_late_season,2019-06-14,0.91,kg
gooseberries,gooseberries,2019-06-14,3.8,kg
pears,conference,2019-06-14,0.88,kg
raspberries,raspberries,2019-06-14,9.52,kg
strawberries,strawberries,2019-06-14,3.22,kg
asparagus,asparagus,2019-06-14,5.44,kg
beans,broad,2019-06-14,1.4,kg
beetroot,beetroot,2019-06-14,0.48,kg
pak_choi,pak_choi,2019-06-14,1.88,kg
curly_kale,curly_kale,2019-06-14,3,kg
cabbage,red,2019-06-14,0.89,kg
cabbage,savoy,2019-06-14,0.64,head
spring_greens,prepacked,2019-06-14,1,kg
cabbage,summer_autumn_pointed,2019-06-14,0.73,kg
cabbage,white,2019-06-14,0.97,kg
cabbage,round_green_other,2019-06-14,0.57,head
calabrese,calabrese,2019-06-14,2.01,kg
capsicum,green,2019-06-14,2,kg
capsicum,red,2019-06-14,1.83,kg
capsicum,yelloworange,2019-06-14,1.46,kg
carrots,topped_washed,2019-06-14,0.57,kg
cauliflower,all,2019-06-14,0.94,head
celery,all_washed,2019-06-14,1.39,kg
celeriac,celeriac,2019-06-14,0.94,kg
coriander,coriander,2019-06-14,1.48,kg
courgettes,courgettes,2019-06-14,1.24,kg
cucumbers,cucumbers,2019-06-14,0.76,kg
lettuce,butterhead_indoor,2019-06-14,0.33,head
lettuce,cos,2019-06-14,0.59,head
lettuce,crisp_iceberg_type,2019-06-14,0.42,head
lettuce,little_gem,2019-06-14,0.59,twin
rocket,rocket,2019-06-14,5,kg
mixed_babyleaf_salad,pillow_pack,2019-06-14,5.06,kg
onion,bulb_brown,2019-06-14,0.84,kg
onion,saladspring,2019-06-14,0.3,kg
swede,swede,2019-06-14,0.22,kg
turnip,turnip,2019-06-14,1.29,kg
parsnips,all_varieties,2019-06-14,0.98,kg
peas,shelling_all_varieties,2019-06-14,2.11,kg
rhubarb,forced,2019-06-14,3.23,kg
rhubarb,outdoor,2019-06-14,1.53,kg
spinach_leaf,loosebunches,2019-06-14,1.23,kg
tomatoes,round,2019-06-14,0.93,kg
tomatoes,vine,2019-06-14,1.12,kg
tomatoes,cherry,2019-06-14,1.49,kg
watercress,pillow_packs,2019-06-14,9.7,kg
apples,bramleys_seedling,2019-06-07,0.96,kg
apples,braeburn,2019-06-07,1.04,kg
apples,gala,2019-06-07,1.07,kg
apples,other_late_season,2019-06-07,0.99,kg
gooseberries,gooseberries,2019-06-07,4.86,kg
raspberries,raspberries,2019-06-07,9.15,kg
strawberries,strawberries,2019-06-07,2.34,kg
asparagus,asparagus,2019-06-07,4.29,kg
beans,broad,2019-06-07,1.89,kg
beetroot,beetroot,2019-06-07,0.5,kg
pak_choi,pak_choi,2019-06-07,1.7,kg
curly_kale,curly_kale,2019-06-07,3.01,kg
cabbage,red,2019-06-07,0.95,kg
cabbage,savoy,2019-06-07,0.49,head
spring_greens,prepacked,2019-06-07,1.1,kg
cabbage,summer_autumn_pointed,2019-06-07,0.62,kg
cabbage,white,2019-06-07,0.98,kg
cabbage,round_green_other,2019-06-07,0.57,head
calabrese,calabrese,2019-06-07,1.62,kg
capsicum,red,2019-06-07,1.64,kg
capsicum,elongated,2019-06-07,1.5,kg
capsicum,yelloworange,2019-06-07,2,kg
carrots,topped_washed,2019-06-07,0.5,kg
cauliflower,all,2019-06-07,0.72,head
celery,all_washed,2019-06-07,1.33,kg
celeriac,celeriac,2019-06-07,0.86,kg
coriander,coriander,2019-06-07,1.38,kg
courgettes,courgettes,2019-06-07,1.19,kg
cucumbers,cucumbers,2019-06-07,0.74,kg
leeks,trimmed,2019-06-07,1.08,kg
lettuce,butterhead_indoor,2019-06-07,0.33,head
lettuce,cos,2019-06-07,0.6,head
lettuce,crisp_iceberg_type,2019-06-07,0.41,head
lettuce,little_gem,2019-06-07,0.58,twin
rocket,rocket,2019-06-07,5.14,kg
mixed_babyleaf_salad,pillow_pack,2019-06-07,5.1,kg
onion,bulb_brown,2019-06-07,0.8,kg
onion,bulb_red,2019-06-07,0.59,kg
onion,saladspring,2019-06-07,0.26,kg
swede,swede,2019-06-07,0.21,kg
turnip,turnip,2019-06-07,1.51,kg
parsnips,all_varieties,2019-06-07,1.13,kg
peas,shelling_all_varieties,2019-06-07,2.64,kg
rhubarb,forced,2019-06-07,3.41,kg
rhubarb,outdoor,2019-06-07,1.18,kg
spinach_leaf,loosebunches,2019-06-07,1.29,kg
tomatoes,round,2019-06-07,0.86,kg
tomatoes,vine,2019-06-07,1.28,kg
tomatoes,cherry,2019-06-07,1.45,kg
tomatoes,plum,2019-06-07,1.63,kg
watercress,pillow_packs,2019-06-07,9.37,kg
apples,bramleys_seedling,2019-05-31,1.04,kg
apples,braeburn,2019-05-31,0.89,kg
apples,gala,2019-05-31,0.95,kg
apples,other_late_season,2019-05-31,0.84,kg
raspberries,raspberries,2019-05-31,10.72,kg
strawberries,strawberries,2019-05-31,2.75,kg
asparagus,asparagus,2019-05-31,4.01,kg
beans,broad,2019-05-31,2.24,kg
beetroot,beetroot,2019-05-31,0.5,kg
pak_choi,pak_choi,2019-05-31,1.78,kg
curly_kale,curly_kale,2019-05-31,2.68,kg
cabbage,red,2019-05-31,0.91,kg
spring_greens,prepacked,2019-05-31,1.12,kg
cabbage,summer_autumn_pointed,2019-05-31,0.71,kg
cabbage,white,2019-05-31,0.8,kg
cabbage,round_green_other,2019-05-31,0.68,head
calabrese,calabrese,2019-05-31,1.52,kg
capsicum,red,2019-05-31,1.66,kg
carrots,topped_washed,2019-05-31,0.52,kg
cauliflower,all,2019-05-31,0.83,head
celery,all_washed,2019-05-31,1.16,kg
celeriac,celeriac,2019-05-31,0.72,kg
coriander,coriander,2019-05-31,1.26,kg
cucumbers,cucumbers,2019-05-31,0.79,kg
lettuce,butterhead_indoor,2019-05-31,0.31,head
lettuce,cos,2019-05-31,0.62,head
lettuce,crisp_iceberg_type,2019-05-31,0.46,head
lettuce,little_gem,2019-05-31,0.59,twin
rocket,rocket,2019-05-31,4.97,kg
mixed_babyleaf_salad,pillow_pack,2019-05-31,4.88,kg
onion,bulb_brown,2019-05-31,0.79,kg
onion,bulb_red,2019-05-31,0.78,kg
onion,saladspring,2019-05-31,0.27,kg
swede,swede,2019-05-31,0.21,kg
turnip,turnip,2019-05-31,1.51,kg
parsnips,all_varieties,2019-05-31,1.04,kg
rhubarb,forced,2019-05-31,3.41,kg
rhubarb,outdoor,2019-05-31,1.2,kg
spinach_leaf,loosebunches,2019-05-31,1.35,kg
tomatoes,round,2019-05-31,0.86,kg
tomatoes,vine,2019-05-31,1.39,kg
tomatoes,cherry,2019-05-31,1.4,kg
watercress,pillow_packs,2019-05-31,9.9,kg
apples,bramleys_seedling,2019-05-24,1.09,kg
apples,braeburn,2019-05-24,0.94,kg
apples,gala,2019-05-24,0.98,kg
apples,other_late_season,2019-05-24,0.99,kg
strawberries,strawberries,2019-05-24,3.35,kg
asparagus,asparagus,2019-05-24,4.16,kg
beans,broad,2019-05-24,1.86,kg
beetroot,beetroot,2019-05-24,0.5,kg
pak_choi,pak_choi,2019-05-24,1.71,kg
curly_kale,curly_kale,2019-05-24,2.6,kg
cabbage,red,2019-05-24,0.94,kg
spring_greens,prepacked,2019-05-24,1.12,kg
cabbage,summer_autumn_pointed,2019-05-24,0.68,kg
cabbage,white,2019-05-24,0.75,kg
cabbage,round_green_other,2019-05-24,0.66,head
calabrese,calabrese,2019-05-24,1.67,kg
capsicum,red,2019-05-24,1.8,kg
carrots,topped_washed,2019-05-24,0.53,kg
cauliflower,all,2019-05-24,0.8,head
celeriac,celeriac,2019-05-24,0.79,kg
coriander,coriander,2019-05-24,1.18,kg
cucumbers,cucumbers,2019-05-24,0.75,kg
leeks,trimmed,2019-05-24,1.11,kg
lettuce,butterhead_indoor,2019-05-24,0.32,head
lettuce,cos,2019-05-24,0.62,head
lettuce,crisp_iceberg_type,2019-05-24,0.49,head
lettuce,little_gem,2019-05-24,0.59,twin
rocket,rocket,2019-05-24,6.1,kg
mixed_babyleaf_salad,pillow_pack,2019-05-24,5.62,kg
onion,bulb_brown,2019-05-24,0.79,kg
onion,bulb_red,2019-05-24,0.81,kg
onion,saladspring,2019-05-24,0.27,kg
swede,swede,2019-05-24,0.21,kg
turnip,turnip,2019-05-24,1.58,kg
parsnips,all_varieties,2019-05-24,0.98,kg
rhubarb,forced,2019-05-24,2.78,kg
rhubarb,outdoor,2019-05-24,1.28,kg
spinach_leaf,loosebunches,2019-05-24,1.23,kg
tomatoes,round,2019-05-24,0.77,kg
tomatoes,vine,2019-05-24,1.05,kg
tomatoes,cherry,2019-05-24,1.42,kg
tomatoes,plum,2019-05-24,1,kg
watercress,pillow_packs,2019-05-24,9.95,kg
gladioli,all_varieties,2019-05-24,0.2,stem
apples,bramleys_seedling,2019-05-17,0.91,kg
apples,braeburn,2019-05-17,0.88,kg
apples,gala,2019-05-17,0.96,kg
apples,other_late_season,2019-05-17,0.78,kg
strawberries,strawberries,2019-05-17,3.2,kg
asparagus,asparagus,2019-05-17,4.14,kg
beetroot,beetroot,2019-05-17,0.51,kg
pak_choi,pak_choi,2019-05-17,1.74,kg
curly_kale,curly_kale,2019-05-17,2.46,kg
cabbage,red,2019-05-17,0.86,kg
spring_greens,prepacked,2019-05-17,1.28,kg
cabbage,summer_autumn_pointed,2019-05-17,0.63,kg
cabbage,white,2019-05-17,0.72,kg
cabbage,round_green_other,2019-05-17,0.65,head
carrots,topped_washed,2019-05-17,0.52,kg
cauliflower,all,2019-05-17,0.77,head
celeriac,celeriac,2019-05-17,0.95,kg
coriander,coriander,2019-05-17,1.32,kg
cucumbers,cucumbers,2019-05-17,0.65,kg
leeks,trimmed,2019-05-17,1.09,kg
lettuce,butterhead_indoor,2019-05-17,0.34,head
lettuce,cos,2019-05-17,0.57,head
lettuce,crisp_iceberg_type,2019-05-17,0.4,head
lettuce,little_gem,2019-05-17,0.6,twin
rocket,rocket,2019-05-17,6.19,kg
mixed_babyleaf_salad,pillow_pack,2019-05-17,5.62,kg
onion,bulb_brown,2019-05-17,0.7,kg
onion,bulb_red,2019-05-17,0.85,kg
onion,saladspring,2019-05-17,0.27,kg
swede,swede,2019-05-17,0.22,kg
parsnips,all_varieties,2019-05-17,1.01,kg
rhubarb,forced,2019-05-17,2.78,kg
rhubarb,outdoor,2019-05-17,1.18,kg
spinach_leaf,loosebunches,2019-05-17,1.27,kg
tomatoes,round,2019-05-17,0.91,kg
tomatoes,vine,2019-05-17,1.03,kg
tomatoes,cherry,2019-05-17,1.45,kg
watercress,pillow_packs,2019-05-17,7.92,kg
apples,bramleys_seedling,2019-05-10,0.95,kg
apples,coxs_orange_group,2019-05-10,0.66,kg
apples,braeburn,2019-05-10,0.84,kg
apples,gala,2019-05-10,0.92,kg
apples,other_late_season,2019-05-10,0.82,kg
strawberries,strawberries,2019-05-10,3.43,kg
asparagus,asparagus,2019-05-10,5,kg
beetroot,beetroot,2019-05-10,0.51,kg
pak_choi,pak_choi,2019-05-10,1.82,kg
curly_kale,curly_kale,2019-05-10,2.39,kg
cabbage,red,2019-05-10,0.84,kg
spring_greens,prepacked,2019-05-10,1.24,kg
cabbage,summer_autumn_pointed,2019-05-10,0.56,kg
cabbage,white,2019-05-10,0.72,kg
cabbage,round_green_other,2019-05-10,0.28,head
carrots,topped_washed,2019-05-10,0.5,kg
cauliflower,all,2019-05-10,0.63,head
celeriac,celeriac,2019-05-10,0.93,kg
coriander,coriander,2019-05-10,1.5,kg
cucumbers,cucumbers,2019-05-10,0.7,kg
leeks,trimmed,2019-05-10,1.04,kg
lettuce,butterhead_indoor,2019-05-10,0.31,head
lettuce,cos,2019-05-10,0.6,head
lettuce,crisp_iceberg_type,2019-05-10,0.44,head
lettuce,little_gem,2019-05-10,0.61,twin
rocket,rocket,2019-05-10,6.1,kg
mixed_babyleaf_salad,pillow_pack,2019-05-10,6,kg
onion,bulb_brown,2019-05-10,0.74,kg
onion,bulb_red,2019-05-10,0.84,kg
onion,saladspring,2019-05-10,0.27,kg
swede,swede,2019-05-10,0.22,kg
parsnips,all_varieties,2019-05-10,0.96,kg
rhubarb,forced,2019-05-10,2.78,kg
rhubarb,outdoor,2019-05-10,1.24,kg
spinach_leaf,loosebunches,2019-05-10,1.46,kg
tomatoes,round,2019-05-10,0.89,kg
tomatoes,vine,2019-05-10,1.33,kg
tomatoes,cherry,2019-05-10,1.79,kg
watercress,pillow_packs,2019-05-10,10.05,kg
tulips,tulips,2019-05-10,0.2,stem
apples,bramleys_seedling,2019-05-03,1.02,kg
apples,coxs_orange_group,2019-05-03,0.75,kg
apples,braeburn,2019-05-03,0.91,kg
apples,gala,2019-05-03,0.91,kg
apples,other_late_season,2019-05-03,0.84,kg
pears,conference,2019-05-03,0.66,kg
strawberries,strawberries,2019-05-03,2.39,kg
asparagus,asparagus,2019-05-03,6.86,kg
beetroot,beetroot,2019-05-03,0.52,kg
pak_choi,pak_choi,2019-05-03,1.82,kg
curly_kale,curly_kale,2019-05-03,2.16,kg
cabbage,red,2019-05-03,0.83,kg
cabbage,savoy,2019-05-03,0.32,head
spring_greens,prepacked,2019-05-03,1.3,kg
cabbage,summer_autumn_pointed,2019-05-03,0.53,kg
cabbage,white,2019-05-03,0.69,kg
cabbage,round_green_other,2019-05-03,0.48,head
capsicum,yelloworange,2019-05-03,2.6,kg
carrots,topped_washed,2019-05-03,0.5,kg
cauliflower,all,2019-05-03,0.57,head
celeriac,celeriac,2019-05-03,0.84,kg
coriander,coriander,2019-05-03,2.17,kg
cucumbers,cucumbers,2019-05-03,0.74,kg
leeks,trimmed,2019-05-03,1.05,kg
lettuce,butterhead_indoor,2019-05-03,0.3,head
lettuce,cos,2019-05-03,0.58,head
lettuce,little_gem,2019-05-03,0.67,twin
rocket,rocket,2019-05-03,5.2,kg
onion,bulb_brown,2019-05-03,0.73,kg
onion,bulb_red,2019-05-03,0.84,kg
onion,saladspring,2019-05-03,0.26,kg
swede,swede,2019-05-03,0.22,kg
parsnips,all_varieties,2019-05-03,0.93,kg
rhubarb,forced,2019-05-03,3.63,kg
rhubarb,outdoor,2019-05-03,1.26,kg
spinach_leaf,loosebunches,2019-05-03,2.22,kg
tomatoes,round,2019-05-03,0.95,kg
tomatoes,vine,2019-05-03,1.59,kg
tomatoes,cherry,2019-05-03,2.2,kg
tomatoes,plum,2019-05-03,1.65,kg
watercress,pillow_packs,2019-05-03,9.68,kg
tulips,tulips,2019-05-03,0.11,stem
apples,bramleys_seedling,2019-04-26,0.99,kg
apples,coxs_orange_group,2019-04-26,0.83,kg
apples,braeburn,2019-04-26,0.78,kg
apples,gala,2019-04-26,0.79,kg
apples,other_late_season,2019-04-26,0.84,kg
pears,conference,2019-04-26,0.65,kg
strawberries,strawberries,2019-04-26,2.78,kg
asparagus,asparagus,2019-04-26,7.76,kg
beetroot,beetroot,2019-04-26,0.51,kg
brussels_sprouts,brussels_sprouts,2019-04-26,0.72,kg
pak_choi,pak_choi,2019-04-26,1.66,kg
curly_kale,curly_kale,2019-04-26,2.28,kg
cabbage,red,2019-04-26,0.85,kg
cabbage,savoy,2019-04-26,0.47,head
spring_greens,prepacked,2019-04-26,1.36,kg
cabbage,summer_autumn_pointed,2019-04-26,0.58,kg
cabbage,white,2019-04-26,0.68,kg
cabbage,round_green_other,2019-04-26,0.57,head
capsicum,red,2019-04-26,2.25,kg
capsicum,yelloworange,2019-04-26,2.25,kg
carrots,topped_washed,2019-04-26,0.48,kg
cauliflower,all,2019-04-26,0.65,head
celeriac,celeriac,2019-04-26,0.87,kg
coriander,coriander,2019-04-26,1.5,kg
cucumbers,cucumbers,2019-04-26,0.62,kg
leeks,trimmed,2019-04-26,1.09,kg
lettuce,butterhead_indoor,2019-04-26,0.33,head
lettuce,little_gem,2019-04-26,0.77,twin
mixed_babyleaf_salad,pillow_pack,2019-04-26,4.8,kg
onion,bulb_brown,2019-04-26,0.64,kg
onion,bulb_red,2019-04-26,0.81,kg
onion,saladspring,2019-04-26,0.26,kg
swede,swede,2019-04-26,0.22,kg
parsnips,all_varieties,2019-04-26,0.97,kg
rhubarb,forced,2019-04-26,3.73,kg
rhubarb,outdoor,2019-04-26,1.25,kg
spinach_leaf,loosebunches,2019-04-26,1.35,kg
tomatoes,round,2019-04-26,1.29,kg
tomatoes,vine,2019-04-26,1.35,kg
watercress,pillow_packs,2019-04-26,10.05,kg
tulips,tulips,2019-04-26,0.19,stem
apples,bramleys_seedling,2019-04-19,0.91,kg
apples,coxs_orange_group,2019-04-19,0.88,kg
apples,braeburn,2019-04-19,0.82,kg
apples,gala,2019-04-19,0.86,kg
apples,other_late_season,2019-04-19,0.73,kg
pears,conference,2019-04-19,0.79,kg
strawberries,strawberries,2019-04-19,8.21,kg
asparagus,asparagus,2019-04-19,9.9,kg
beetroot,beetroot,2019-04-19,0.52,kg
brussels_sprouts,brussels_sprouts,2019-04-19,0.7,kg
pak_choi,pak_choi,2019-04-19,1.63,kg
curly_kale,curly_kale,2019-04-19,2.03,kg
cabbage,red,2019-04-19,0.84,kg
cabbage,savoy,2019-04-19,0.49,head
spring_greens,prepacked,2019-04-19,1.32,kg
cabbage,summer_autumn_pointed,2019-04-19,0.45,kg
cabbage,white,2019-04-19,0.68,kg
cabbage,round_green_other,2019-04-19,0.51,head
carrots,topped_washed,2019-04-19,0.48,kg
cauliflower,all,2019-04-19,0.72,head
celeriac,celeriac,2019-04-19,0.83,kg
coriander,coriander,2019-04-19,1.5,kg
cucumbers,cucumbers,2019-04-19,0.7,kg
leeks,trimmed,2019-04-19,1.17,kg
lettuce,butterhead_indoor,2019-04-19,0.34,head
lettuce,little_gem,2019-04-19,0.54,twin
onion,bulb_brown,2019-04-19,0.66,kg
onion,bulb_red,2019-04-19,0.81,kg
onion,saladspring,2019-04-19,0.26,kg
swede,swede,2019-04-19,0.22,kg
parsnips,all_varieties,2019-04-19,1,kg
rhubarb,forced,2019-04-19,3.75,kg
rhubarb,outdoor,2019-04-19,1.25,kg
tomatoes,round,2019-04-19,1.12,kg
tomatoes,vine,2019-04-19,2.26,kg
watercress,pillow_packs,2019-04-19,9.51,kg
tulips,tulips,2019-04-19,0.2,stem
apples,bramleys_seedling,2019-04-12,1.05,kg
apples,coxs_orange_group,2019-04-12,0.73,kg
apples,braeburn,2019-04-12,0.86,kg
apples,gala,2019-04-12,0.92,kg
apples,other_late_season,2019-04-12,0.87,kg
pears,conference,2019-04-12,0.86,kg
strawberries,strawberries,2019-04-12,8.03,kg
asparagus,asparagus,2019-04-12,9.66,kg
beetroot,beetroot,2019-04-12,0.52,kg
brussels_sprouts,brussels_sprouts,2019-04-12,0.65,kg
pak_choi,pak_choi,2019-04-12,1.87,kg
curly_kale,curly_kale,2019-04-12,2.03,kg
cabbage,red,2019-04-12,0.78,kg
cabbage,savoy,2019-04-12,0.47,head
spring_greens,prepacked,2019-04-12,1.13,kg
cabbage,white,2019-04-12,0.6,kg
cabbage,round_green_other,2019-04-12,0.46,head
carrots,topped_washed,2019-04-12,0.48,kg
cauliflower,all,2019-04-12,0.63,head
celeriac,celeriac,2019-04-12,0.9,kg
cucumbers,cucumbers,2019-04-12,0.71,kg
leeks,trimmed,2019-04-12,1.2,kg
lettuce,butterhead_indoor,2019-04-12,0.33,head
lettuce,little_gem,2019-04-12,0.49,twin
onion,bulb_brown,2019-04-12,0.68,kg
onion,bulb_red,2019-04-12,0.62,kg
onion,saladspring,2019-04-12,0.28,kg
swede,swede,2019-04-12,0.22,kg
parsnips,all_varieties,2019-04-12,0.95,kg
rhubarb,forced,2019-04-12,3.21,kg
rhubarb,outdoor,2019-04-12,1.64,kg
tomatoes,round,2019-04-12,1.31,kg
tomatoes,vine,2019-04-12,2.4,kg
tomatoes,plum,2019-04-12,4.5,kg
watercress,pillow_packs,2019-04-12,9.44,kg
tulips,tulips,2019-04-12,0.22,stem
apples,bramleys_seedling,2019-04-05,1.01,kg
apples,coxs_orange_group,2019-04-05,0.88,kg
apples,braeburn,2019-04-05,0.87,kg
apples,gala,2019-04-05,0.82,kg
apples,other_late_season,2019-04-05,0.85,kg
pears,conference,2019-04-05,0.7,kg
asparagus,asparagus,2019-04-05,10.99,kg
beetroot,beetroot,2019-04-05,0.47,kg
brussels_sprouts,brussels_sprouts,2019-04-05,0.76,kg
pak_choi,pak_choi,2019-04-05,1.68,kg
curly_kale,curly_kale,2019-04-05,1.97,kg
cabbage,red,2019-04-05,0.73,kg
cabbage,savoy,2019-04-05,0.5,head
spring_greens,prepacked,2019-04-05,1.18,kg
cabbage,white,2019-04-05,0.6,kg
cabbage,round_green_other,2019-04-05,0.48,head
capsicum,red,2019-04-05,1.8,kg
capsicum,yelloworange,2019-04-05,1.6,kg
carrots,topped_washed,2019-04-05,0.47,kg
cauliflower,all,2019-04-05,0.51,head
celeriac,celeriac,2019-04-05,0.74,kg
cucumbers,cucumbers,2019-04-05,0.8,kg
leeks,trimmed,2019-04-05,1.2,kg
lettuce,butterhead_indoor,2019-04-05,0.33,head
lettuce,little_gem,2019-04-05,0.53,twin
mixed_babyleaf_salad,pillow_pack,2019-04-05,5,kg
onion,bulb_brown,2019-04-05,0.68,kg
onion,bulb_red,2019-04-05,0.77,kg
onion,saladspring,2019-04-05,0.33,kg
swede,swede,2019-04-05,0.22,kg
parsnips,all_varieties,2019-04-05,0.91,kg
rhubarb,forced,2019-04-05,3.14,kg
rhubarb,outdoor,2019-04-05,1.78,kg
tomatoes,round,2019-04-05,1.21,kg
tomatoes,vine,2019-04-05,2.22,kg
tomatoes,plum,2019-04-05,4.5,kg
watercress,pillow_packs,2019-04-05,8.9,kg
tulips,tulips,2019-04-05,0.21,stem
apples,bramleys_seedling,2019-03-29,0.9,kg
apples,coxs_orange_group,2019-03-29,0.77,kg
apples,braeburn,2019-03-29,0.76,kg
apples,gala,2019-03-29,0.82,kg
apples,other_late_season,2019-03-29,0.77,kg
pears,conference,2019-03-29,0.66,kg
asparagus,asparagus,2019-03-29,12.75,kg
beetroot,beetroot,2019-03-29,0.48,kg
brussels_sprouts,brussels_sprouts,2019-03-29,0.73,kg
pak_choi,pak_choi,2019-03-29,1.6,kg
curly_kale,curly_kale,2019-03-29,1.85,kg
cabbage,red,2019-03-29,0.67,kg
cabbage,savoy,2019-03-29,0.5,head
spring_greens,prepacked,2019-03-29,1.23,kg
cabbage,white,2019-03-29,0.49,kg
cabbage,round_green_other,2019-03-29,0.51,head
capsicum,yelloworange,2019-03-29,1.6,kg
carrots,topped_washed,2019-03-29,0.44,kg
cauliflower,all,2019-03-29,0.51,head
celeriac,celeriac,2019-03-29,0.85,kg
cucumbers,cucumbers,2019-03-29,0.75,kg
leeks,trimmed,2019-03-29,1.19,kg
lettuce,butterhead_indoor,2019-03-29,0.33,head
lettuce,little_gem,2019-03-29,0.51,twin
mixed_babyleaf_salad,pillow_pack,2019-03-29,4.9,kg
onion,bulb_brown,2019-03-29,0.67,kg
onion,bulb_red,2019-03-29,0.76,kg
swede,swede,2019-03-29,0.22,kg
parsnips,all_varieties,2019-03-29,0.92,kg
rhubarb,forced,2019-03-29,2.74,kg
